"CN","Year","UNU_Key"
"84715010","1996","0302"
"84715090","1996","0302"
"84716040","1996","0304"
"84716050","1996","0301"
"84716090","1996","0301"
"84762100","1996","1002"
"84762900","1996","1001"
"84768100","1996","1002"
"84768900","1996","1001"
"85088010","1996","0601"
"85088030","1996","0601"
"85088080","1996","0601"
"85088090","1996","0601"
"85091010","1996","0204"
"85091090","1996","0204"
"85092000","1996","0601"
"85093000","1996","0201"
"85094000","1996","0202"
"85098000","1996","0201"
"85101000","1996","0205"
"85102000","1996","0205"
"85103000","1996","0205"
"85161011","1996","0203"
"85161019","1996","0203"
"85161090","1996","0203"
"85162100","1996","0106"
"85162910","1996","0106"
"85162950","1996","0106"
"85162991","1996","0106"
"85162999","1996","0106"
"85163110","1996","0205"
"85163190","1996","0205"
"85163200","1996","0205"
"85163300","1996","0205"
"85164010","1996","0201"
"85164090","1996","0201"
"85165000","1996","0114"
"85166010","1996","0103"
"85166051","1996","0202"
"85166059","1996","0202"
"85166070","1996","0202"
"85166080","1996","0103"
"85166090","1996","0202"
"85167100","1996","0203"
"85167200","1996","0202"
"85167910","1996","0202"
"85167920","1996","0202"
"85167980","1996","0201"
"85171100","1996","0305"
"85171910","1996","0305"
"85171990","1996","0305"
"85172100","1996","0304"
"85172200","1996","0304"
"85173000","1996","0305"
"85175010","1996","0305"
"85175090","1996","0305"
"85178010","1996","0305"
"85178090","1996","0305"
"85181010","1996","0401"
"85181090","1996","0401"
"85182110","1996","0405"
"85182190","1996","0405"
"85182210","1996","0405"
"85182290","1996","0405"
"85183010","1996","0401"
"85183090","1996","0401"
"85184030","1996","0602"
"85184091","1996","0403"
"85184099","1996","0403"
"85185010","1996","0403"
"85185090","1996","0403"
"85191000","1996","0403"
"85192100","1996","0403"
"85192900","1996","0403"
"85193100","1996","0403"
"85193900","1996","0403"
"85194000","1996","0403"
"85199200","1996","0403"
"85199331","1996","0403"
"85199339","1996","0403"
"85199381","1996","0403"
"85199389","1996","0403"
"85199912","1996","0403"
"85199918","1996","0403"
"85199990","1996","0403"
"85201000","1996","0403"
"85202000","1996","0306"
"85203211","1996","0403"
"85203219","1996","0403"
"85203230","1996","0403"
"85203250","1996","0403"
"85203291","1996","0403"
"85203299","1996","0403"
"85203311","1996","0403"
"85203319","1996","0403"
"85203330","1996","0403"
"85203390","1996","0403"
"85203910","1996","0403"
"85203990","1996","0403"
"85209010","1996","0403"
"85209090","1996","0403"
"85211030","1996","0404"
"85211080","1996","0404"
"85219000","1996","0404"
"85252010","1996","0306"
"85252091","1996","0306"
"85252099","1996","0306"
"85253010","1996","0404"
"85253090","1996","0404"
"85254010","1996","0406"
"85254091","1996","0406"
"85254099","1996","0406"
"85271210","1996","0402"
"85271290","1996","0402"
"85271310","1996","0402"
"85271391","1996","0402"
"85271399","1996","0402"
"85271900","1996","0402"
"85272120","1996","0403"
"85272152","1996","0403"
"85272159","1996","0403"
"85272170","1996","0403"
"85272192","1996","0403"
"85272198","1996","0403"
"85273111","1996","0402"
"85273119","1996","0402"
"85273191","1996","0402"
"85273193","1996","0402"
"85273198","1996","0402"
"85273210","1996","0402"
"85273290","1996","0402"
"85273910","1996","0402"
"85273991","1996","0402"
"85273999","1996","0402"
"85279099","1996","0305"
"85281214","1996","0404"
"85281216","1996","0404"
"85281218","1996","0404"
"85281222","1996","0407"
"85281228","1996","0407"
"85281252","1996","0407"
"85281254","1996","0407"
"85281256","1996","0407"
"85281258","1996","0407"
"85281262","1996","0407"
"85281266","1996","0407"
"85281272","1996","0407"
"85281276","1996","0407"
"85281281","1996","0408"
"85281289","1996","0408"
"85281298","1996","0404"
"85281300","1996","0407"
"85282114","1996","0308"
"85282116","1996","0308"
"85282118","1996","0308"
"85282190","1996","0309"
"85282200","1996","0308"
"85283010","1996","0404"
"85283090","1996","0404"
"85311030","1996","0901"
"85318010","1996","0901"
"85318090","1996","0901"
"85393110","1996","0503"
"85393190","1996","0502"
"85393210","1996","0504"
"85393250","1996","0504"
"85393290","1996","0504"
"85393900","1996","0504"
"85434000","1996","0901"
"90066100","1996","0406"
"90072000","1996","0404"
"90081000","1996","0404"
"90083000","1996","0404"
"90084000","1996","0404"
"90091100","1996","0307"
"90091200","1996","0307"
"90092100","1996","0307"
"90092210","1996","0307"
"90092290","1996","0307"
"90093000","1996","0307"
"90158011","1996","0902"
"90158019","1996","0902"
"90181100","1996","0802"
"90181200","1996","0802"
"90181300","1996","0802"
"90181400","1996","0802"
"90181900","1996","0802"
"90214000","1996","0801"
"90241010","1996","0901"
"90248010","1996","0901"
"90251991","1996","0901"
"90258091","1996","0901"
"90261051","1996","0901"
"90261059","1996","0901"
"90262030","1996","0901"
"90268091","1996","0901"
"90271010","1996","0901"
"90278011","1996","0901"
"90278015","1996","0901"
"90278018","1996","0901"
"90303930","1996","0901"
"90304010","1996","0305"
"90304090","1996","0305"
"90308992","1996","0901"
"90313000","1996","0404"
"90318031","1996","0901"
"90318039","1996","0901"
"90321030","1996","0901"
"91019100","1996","0201"
"91021100","1996","0201"
"91021200","1996","0201"
"91021900","1996","0201"
"91029100","1996","0201"
"91031000","1996","0201"
"91039000","1996","0201"
"91051100","1996","0201"
"91052100","1996","0201"
"91081100","1996","0201"
"91081200","1996","0201"
"91081900","1996","0201"
"91091100","1996","0201"
"91091910","1996","0201"
"91091990","1996","0201"
"92071030","1996","0403"
"92071050","1996","0403"
"92071080","1996","0403"
"92079010","1996","0403"
"92079090","1996","0403"
"94051010","1996","0506"
"94051021","1996","0506"
"94051029","1996","0506"
"94051030","1996","0506"
"94051050","1996","0506"
"94051091","1996","0506"
"94051099","1996","0506"
"94052011","1996","0506"
"94052019","1996","0506"
"94052030","1996","0506"
"94052050","1996","0506"
"94052091","1996","0506"
"94052099","1996","0506"
"94053000","1996","0506"
"94054010","1996","0507"
"95031010","1996","0701"
"95031090","1996","0701"
"95035000","1996","0701"
"95041000","1996","0702"
"95049010","1996","0701"
"63011000","1997","0201"
"84031010","1997","0001"
"84031090","1997","0001"
"84145110","1997","0201"
"84145190","1997","0201"
"84146000","1997","0106"
"84151000","1997","0111"
"84158310","1997","0113"
"84158390","1997","0113"
"84181010","1997","0108"
"84181091","1997","0108"
"84181099","1997","0108"
"84182110","1997","0108"
"84182151","1997","0108"
"84182159","1997","0108"
"84182191","1997","0108"
"84182199","1997","0108"
"84182200","1997","0108"
"84182900","1997","0108"
"84183010","1997","0109"
"84183091","1997","0109"
"84183099","1997","0109"
"84184010","1997","0109"
"84184091","1997","0109"
"84184099","1997","0109"
"84185011","1997","0113"
"84185091","1997","0113"
"84186991","1997","0112"
"84211200","1997","0105"
"84221100","1997","0102"
"84231010","1997","0201"
"84231090","1997","0201"
"84331110","1997","0602"
"84331910","1997","0602"
"84431200","1997","0307"
"84501111","1997","0104"
"84501119","1997","0104"
"84501190","1997","0104"
"84501200","1997","0104"
"84501900","1997","0104"
"84502000","1997","0104"
"84511000","1997","0101"
"84512110","1997","0105"
"84512190","1997","0105"
"84512900","1997","0105"
"84513010","1997","0101"
"84513030","1997","0101"
"84513080","1997","0101"
"84521011","1997","0201"
"84521019","1997","0201"
"84521090","1997","0201"
"84691100","1997","0301"
"84691200","1997","0301"
"84692000","1997","0301"
"84693000","1997","0301"
"84701010","1997","0301"
"84701090","1997","0301"
"84702100","1997","0301"
"84702900","1997","0301"
"84703000","1997","0301"
"84704000","1997","0307"
"84705000","1997","0307"
"84709000","1997","0307"
"84711090","1997","0301"
"84713000","1997","0303"
"84714110","1997","0302"
"84714190","1997","0302"
"84714910","1997","0302"
"84714990","1997","0302"
"84715010","1997","0302"
"84715090","1997","0302"
"84716040","1997","0304"
"84716050","1997","0301"
"84716090","1997","0301"
"84762100","1997","1002"
"84762900","1997","1001"
"84768100","1997","1002"
"84768900","1997","1001"
"85088010","1997","0601"
"85088030","1997","0601"
"85088080","1997","0601"
"85088090","1997","0601"
"85091010","1997","0204"
"85091090","1997","0204"
"85092000","1997","0601"
"85093000","1997","0201"
"85094000","1997","0202"
"85098000","1997","0201"
"85101000","1997","0205"
"85102000","1997","0205"
"85103000","1997","0205"
"85161011","1997","0203"
"85161019","1997","0203"
"85161091","1997","0203"
"85161099","1997","0203"
"85162100","1997","0106"
"85162910","1997","0106"
"85162950","1997","0106"
"85162991","1997","0106"
"85162999","1997","0106"
"85163110","1997","0205"
"85163190","1997","0205"
"85163200","1997","0205"
"85163300","1997","0205"
"85164010","1997","0201"
"85164090","1997","0201"
"85165000","1997","0114"
"85166010","1997","0103"
"85166051","1997","0202"
"85166059","1997","0202"
"85166070","1997","0202"
"85166080","1997","0103"
"85166090","1997","0202"
"85167100","1997","0203"
"85167200","1997","0202"
"85167910","1997","0202"
"85167920","1997","0202"
"85167980","1997","0201"
"85171100","1997","0305"
"85171910","1997","0305"
"85171990","1997","0305"
"85172100","1997","0304"
"85172200","1997","0304"
"85173000","1997","0305"
"85175010","1997","0305"
"85175090","1997","0305"
"85178010","1997","0305"
"85178090","1997","0305"
"85181010","1997","0401"
"85181090","1997","0401"
"85182110","1997","0405"
"85182190","1997","0405"
"85182210","1997","0405"
"85182290","1997","0405"
"85183010","1997","0401"
"85183090","1997","0401"
"85184030","1997","0602"
"85184091","1997","0403"
"85184099","1997","0403"
"85185010","1997","0403"
"85185090","1997","0403"
"85191000","1997","0403"
"85192100","1997","0403"
"85192900","1997","0403"
"85193100","1997","0403"
"85193900","1997","0403"
"85194000","1997","0403"
"85199200","1997","0403"
"85199331","1997","0403"
"85199339","1997","0403"
"85199381","1997","0403"
"85199389","1997","0403"
"85199912","1997","0403"
"85199918","1997","0403"
"85199990","1997","0403"
"85201000","1997","0403"
"85202000","1997","0306"
"85203211","1997","0403"
"85203219","1997","0403"
"85203230","1997","0403"
"85203250","1997","0403"
"85203291","1997","0403"
"85203299","1997","0403"
"85203311","1997","0403"
"85203319","1997","0403"
"85203330","1997","0403"
"85203390","1997","0403"
"85203910","1997","0403"
"85203990","1997","0403"
"85209010","1997","0403"
"85209090","1997","0403"
"85211030","1997","0404"
"85211080","1997","0404"
"85219000","1997","0404"
"85252010","1997","0306"
"85252091","1997","0306"
"85252099","1997","0306"
"85253010","1997","0404"
"85253090","1997","0404"
"85254010","1997","0406"
"85254091","1997","0406"
"85254099","1997","0406"
"85271210","1997","0402"
"85271290","1997","0402"
"85271310","1997","0402"
"85271391","1997","0402"
"85271399","1997","0402"
"85271900","1997","0402"
"85272120","1997","0403"
"85272152","1997","0403"
"85272159","1997","0403"
"85272170","1997","0403"
"85272192","1997","0403"
"85272198","1997","0403"
"85273111","1997","0402"
"85273119","1997","0402"
"85273191","1997","0402"
"85273193","1997","0402"
"85273198","1997","0402"
"85273210","1997","0402"
"85273290","1997","0402"
"85273910","1997","0402"
"85273991","1997","0402"
"85273999","1997","0402"
"85279091","1997","0305"
"85279099","1997","0305"
"85281214","1997","0404"
"85281216","1997","0404"
"85281218","1997","0404"
"85281222","1997","0407"
"85281228","1997","0407"
"85281252","1997","0407"
"85281254","1997","0407"
"85281256","1997","0407"
"85281258","1997","0407"
"85281262","1997","0407"
"85281266","1997","0407"
"85281272","1997","0407"
"85281276","1997","0407"
"85281281","1997","0408"
"85281289","1997","0408"
"85281298","1997","0404"
"85281300","1997","0407"
"85282114","1997","0308"
"85282116","1997","0308"
"85282118","1997","0308"
"85282190","1997","0309"
"85282200","1997","0308"
"85283010","1997","0404"
"85283090","1997","0404"
"85311030","1997","0901"
"85318010","1997","0901"
"85318090","1997","0901"
"85393110","1997","0503"
"85393190","1997","0502"
"85393210","1997","0504"
"85393250","1997","0504"
"85393290","1997","0504"
"85393900","1997","0504"
"85434000","1997","0901"
"90066100","1997","0406"
"90072000","1997","0404"
"90081000","1997","0404"
"90083000","1997","0404"
"90084000","1997","0404"
"90091100","1997","0307"
"90091200","1997","0307"
"90092100","1997","0307"
"90092210","1997","0307"
"90092290","1997","0307"
"90093000","1997","0307"
"90158011","1997","0902"
"90158019","1997","0902"
"90181100","1997","0802"
"90181200","1997","0802"
"90181300","1997","0802"
"90181400","1997","0802"
"90181910","1997","0802"
"90181990","1997","0802"
"90214000","1997","0801"
"90241010","1997","0901"
"90248010","1997","0901"
"90251991","1997","0901"
"90258091","1997","0901"
"90261051","1997","0901"
"90261059","1997","0901"
"90262030","1997","0901"
"90268091","1997","0901"
"90271010","1997","0901"
"90278011","1997","0901"
"90278015","1997","0901"
"90278018","1997","0901"
"90303930","1997","0901"
"90304010","1997","0305"
"90304090","1997","0305"
"90308992","1997","0901"
"90313000","1997","0404"
"90318031","1997","0901"
"90318039","1997","0901"
"90321030","1997","0901"
"91011100","1997","0201"
"91011200","1997","0201"
"91081100","1997","0201"
"91081200","1997","0201"
"91081900","1997","0201"
"91091100","1997","0201"
"91091910","1997","0201"
"91091990","1997","0201"
"92071030","1997","0403"
"92071050","1997","0403"
"92071080","1997","0403"
"92079010","1997","0403"
"92079090","1997","0403"
"94051010","1997","0506"
"94051021","1997","0506"
"94051029","1997","0506"
"94051030","1997","0506"
"94051050","1997","0506"
"94051091","1997","0506"
"94051099","1997","0506"
"94052011","1997","0506"
"94052019","1997","0506"
"94052030","1997","0506"
"94052050","1997","0506"
"94052091","1997","0506"
"94052099","1997","0506"
"94053000","1997","0506"
"94054010","1997","0507"
"95031010","1997","0701"
"95031090","1997","0701"
"95035000","1997","0701"
"95041000","1997","0702"
"95049010","1997","0701"
"63011000","1998","0201"
"84031010","1998","0001"
"84031090","1998","0001"
"84145110","1998","0201"
"84145190","1998","0201"
"84146000","1998","0106"
"84151000","1998","0111"
"84158310","1998","0113"
"84158390","1998","0113"
"84181010","1998","0108"
"84181091","1998","0108"
"84181099","1998","0108"
"84182110","1998","0108"
"84182151","1998","0108"
"84182159","1998","0108"
"84182191","1998","0108"
"84182199","1998","0108"
"84182200","1998","0108"
"84182900","1998","0108"
"84183010","1998","0109"
"84183091","1998","0109"
"84183099","1998","0109"
"84184010","1998","0109"
"84184091","1998","0109"
"84184099","1998","0109"
"84185011","1998","0113"
"84185019","1998","0113"
"84185091","1998","0113"
"84185099","1998","0113"
"84186110","1998","0112"
"84186190","1998","0112"
"84186991","1998","0112"
"84211200","1998","0105"
"84221100","1998","0102"
"84231010","1998","0201"
"84231090","1998","0201"
"84331110","1998","0602"
"84331910","1998","0602"
"84501111","1998","0104"
"84501119","1998","0104"
"84501190","1998","0104"
"84501200","1998","0104"
"84501900","1998","0104"
"84502000","1998","0104"
"84511000","1998","0101"
"84512110","1998","0105"
"84512190","1998","0105"
"84512900","1998","0105"
"84513010","1998","0101"
"84513030","1998","0101"
"84513080","1998","0101"
"84521011","1998","0201"
"84521019","1998","0201"
"84521090","1998","0201"
"84691100","1998","0301"
"84691200","1998","0301"
"84692000","1998","0301"
"84693000","1998","0301"
"84701010","1998","0301"
"84701090","1998","0301"
"84702100","1998","0301"
"84702900","1998","0301"
"84703000","1998","0301"
"84704000","1998","0307"
"84705000","1998","0307"
"84709000","1998","0307"
"84711090","1998","0301"
"84713010","1998","0303"
"84713091","1998","0303"
"84713099","1998","0303"
"84714110","1998","0302"
"84714130","1998","0302"
"84714191","1998","0302"
