"PCC","UNU_Key","Year"
"31501559","0504","1997"
"31501559","0504","1998"
"31501559","0504","1999"
"31501559","0504","2000"
"31501559","0504","2001"
"31501559","0504","2002"
"31501559","0504","2003"
"31501559","0504","2004"
"31501559","0504","2005"
"31501559","0504","2006"
"31501559","0504","2007"
"31501570","0503","1998"
"31501570","0503","1999"
"31501570","0503","2000"
"31501570","0503","2001"
"31501570","0503","2002"
"31501570","0503","2003"
"31501570","0503","2004"
"31501570","0503","2005"
"31501570","0503","2006"
"31501570","0503","2007"
"31502100","0501","1998"
"31502100","0501","1999"
"31502100","0501","2000"
"31502100","0501","2001"
"31502100","0501","2002"
"31502100","0501","2003"
"31502100","0501","2004"
"31502100","0501","2005"
"31502100","0501","2006"
"31502100","0501","2007"
"31502200","0506","1995"
"31502200","0506","1996"
"31502200","0506","1997"
"31502200","0506","1998"
"31502200","0506","1999"
"31502200","0506","2000"
"31502200","0506","2001"
"31502200","0506","2002"
"31502200","0506","2003"
"31502200","0506","2004"
"31502200","0506","2005"
"31502200","0506","2006"
"31502200","0506","2007"
"31502203","0506","1995"
"31502203","0506","1996"
"31502203","0506","1997"
"31502203","0506","1998"
"31502203","0506","1999"
"31502203","0506","2000"
"31502203","0506","2001"
"31502203","0506","2002"
"31502205","0506","1995"
"31502205","0506","1996"
"31502205","0506","1997"
"31502205","0506","1998"
"31502205","0506","1999"
"31502205","0506","2000"
"31502205","0506","2001"
"31502205","0506","2002"
"31502209","0506","1995"
"31502209","0506","1996"
"31502209","0506","1997"
"31502209","0506","1998"
"31502209","0506","1999"
"31502209","0506","2000"
"31502209","0506","2001"
"31502209","0506","2002"
"31502530","0506","1995"
"31502530","0506","1996"
"31502530","0506","1997"
"31502530","0506","1998"
"31502530","0506","1999"
"31502530","0506","2000"
"31502530","0506","2001"
"31502530","0506","2002"
"31502530","0506","2003"
"31502530","0506","2004"
"31502530","0506","2005"
"31502530","0506","2006"
"31502530","0506","2007"
"31502531","0506","1995"
"31502531","0506","1996"
"31502531","0506","1997"
"31502531","0506","1998"
"31502531","0506","1999"
"31502531","0506","2000"
"31502531","0506","2001"
"31502531","0506","2002"
"31502532","0506","1995"
"31502532","0506","1996"
"31502532","0506","1997"
"31502532","0506","1998"
"31502532","0506","1999"
"31502532","0506","2000"
"31502532","0506","2001"
"31502532","0506","2002"
"31502533","0506","1995"
"31502533","0506","1996"
"31502533","0506","1997"
"31502533","0506","1998"
"31502533","0506","1999"
"31502533","0506","2000"
"31502533","0506","2001"
"31502533","0506","2002"
"31502547","0506","1995"
"31502547","0506","1996"
"31502547","0506","1997"
"31502547","0506","1998"
"31502547","0506","1999"
"31502547","0506","2000"
"31502547","0506","2001"
"31502547","0506","2002"
"31502548","0506","1995"
"31502548","0506","1996"
"31502548","0506","1997"
"31502548","0506","1998"
"31502548","0506","1999"
"31502548","0506","2000"
"31502548","0506","2001"
"31502548","0506","2002"
"31502553","0507","1995"
"31502553","0507","1996"
"31502553","0507","1997"
"31502553","0507","1998"
"31502553","0507","1999"
"31502553","0507","2000"
"31502553","0507","2001"
"31502553","0507","2002"
"31502555","0507","1995"
"31502555","0507","1996"
"31502555","0507","1997"
"31502555","0507","1998"
"31502555","0507","1999"
"31502555","0507","2000"
"31502555","0507","2001"
"31502555","0507","2002"
"31502563","0507","1995"
"31502563","0507","1996"
"31502563","0507","1997"
"31502563","0507","1998"
"31502563","0507","1999"
"31502563","0507","2000"
"31502563","0507","2001"
"31502563","0507","2002"
"31502565","0507","1995"
"31502565","0507","1996"
"31502565","0507","1997"
"31502565","0507","1998"
"31502565","0507","1999"
"31502565","0507","2000"
"31502565","0507","2001"
"31502565","0507","2002"
"31502567","0507","1995"
"31502567","0507","1996"
"31502567","0507","1997"
"31502567","0507","1998"
"31502567","0507","1999"
"31502567","0507","2000"
"31502567","0507","2001"
"31502567","0507","2002"
"31502569","0507","1995"
"31502569","0507","1996"
"31502569","0507","1997"
"31502569","0507","1998"
"31502569","0507","1999"
"31502569","0507","2000"
"31502569","0507","2001"
"31502569","0507","2002"
"31502571","0507","1995"
"31502571","0507","1996"
"31502571","0507","1997"
"31502571","0507","1998"
"31502571","0507","1999"
"31502571","0507","2000"
"31502571","0507","2001"
"31502571","0507","2002"
"31502579","0507","1995"
"31502579","0507","1996"
"31502579","0507","1997"
"31502579","0507","1998"
"31502579","0507","1999"
"31502579","0507","2000"
"31502579","0507","2001"
"31502579","0507","2002"
"31503200","0506","1995"
"31503200","0506","1996"
"31503200","0506","1997"
"31503200","0506","1998"
"31503200","0506","1999"
"31503200","0506","2000"
"31503200","0506","2001"
"31503200","0506","2002"
"31503200","0506","2003"
"31503200","0506","2004"
"31503200","0506","2005"
"31503200","0506","2006"
"31503200","0506","2007"
"31503300","0507","1995"
"31503300","0507","1996"
"31503300","0507","1997"
"31503300","0507","1998"
"31503300","0507","1999"
"31503300","0507","2000"
"31503303","0507","1995"
"31503303","0507","1996"
"31503303","0507","1997"
"31503303","0507","1998"
"31503303","0507","1999"
"31503305","0507","1995"
"31503305","0507","1996"
"31503305","0507","1997"
"31503305","0507","1998"
"31503305","0507","1999"
"31503305","0507","2001"
"31503305","0507","2002"
"31503305","0507","2003"
"31503305","0507","2004"
"31503305","0507","2005"
"31503305","0507","2006"
"31503305","0507","2007"
"31503433","0507","1995"
"31503433","0507","1996"
"31503433","0507","1997"
"31503433","0507","1998"
"31503433","0507","1999"
"31503446","0504","1995"
"31503446","0504","1996"
"31503446","0504","1997"
"31503446","0504","1998"
"31503446","0504","1999"
"31503447","0504","1995"
"31503447","0504","1996"
"31503447","0504","1997"
"31503447","0504","1998"
"31503447","0504","1999"
"31612310","0506","1998"
"31612310","0506","1999"
"31612310","0506","2000"
"31612310","0506","2001"
"31612310","0506","2002"
"31612310","0506","2003"
"31612310","0506","2004"
"31612310","0506","2005"
"31612310","0506","2006"
"31612310","0506","2007"
"31621150","0901","1993"
"31621153","0901","1998"
"31621153","0901","1999"
"31621153","0901","2000"
"31621153","0901","2001"
"31621153","0901","2002"
"31621153","0901","2003"
"31621153","0901","2004"
"31621153","0901","2005"
"31621153","0901","2006"
"31621153","0901","2007"
"31621157","0901","1993"
"31621157","0901","1994"
"31621157","0901","1995"
"31621157","0901","1996"
"31621157","0901","1997"
"31621157","0901","1998"
"31621157","0901","1999"
"31621157","0901","2000"
"31621157","0901","2001"
"31621157","0901","2002"
"31621157","0901","2003"
"31621157","0901","2004"
"31621157","0901","2005"
"31621157","0901","2006"
"31621157","0901","2007"
"31621170","0309","1993"
"31621190","0901","1993"
"31621190","0901","1994"
"31621190","0901","1995"
"31621190","0901","1996"
"31621190","0901","1997"
"31621190","0901","1998"
"31621190","0901","1999"
"31621190","0901","2000"
"31621190","0901","2001"
"31621190","0901","2002"
"31621190","0901","2003"
"31621190","0901","2004"
"31621190","0901","2005"
"31621190","0901","2006"
"31621190","0901","2007"
"32201160","0404","2007"
"32201170","0306","1996"
"32201170","0306","1997"
"32201170","0306","1998"
"32201170","0306","1999"
"32201170","0306","2000"
"32201170","0306","2001"
"32201170","0306","2002"
"32201170","0306","2003"
"32201170","0306","2004"
"32201170","0306","2005"
"32201170","0306","2006"
"32201250","0406","1993"
"32201250","0406","1994"
"32201250","0406","1995"
"32201290","0404","1993"
"32201290","0404","1994"
"32201290","0404","1995"
"32201290","0404","1996"
"32201290","0404","1997"
"32201290","0404","1998"
"32201290","0404","1999"
"32201290","0404","2000"
"32201290","0404","2001"
"32201290","0404","2002"
"32201290","0404","2003"
"32201290","0404","2004"
"32201290","0404","2005"
"32201290","0404","2006"
"32201290","0404","2007"
"32201400","0403","2008"
"32201400","0403","2009"
"32201400","0403","2010"
"32201400","0403","2011"
"32202020","0305","1994"
"32202020","0305","1995"
"32202020","0305","1996"
"32202020","0305","1997"
"32202020","0305","1998"
"32202020","0305","1999"
"32202020","0305","2000"
"32202020","0305","2001"
"32202020","0305","2002"
"32202020","0305","2003"
"32202020","0305","2004"
"32202020","0305","2005"
"32202020","0305","2006"
"32202020","0305","2007"
"32202025","0306","2007"
"32202030","0304","1994"
"32202030","0304","1995"
"32202030","0304","1996"
"32202030","0304","1997"
"32202030","0304","1998"
"32202030","0304","1999"
"32202030","0304","2000"
"32202030","0304","2001"
"32202030","0304","2002"
"32202030","0304","2003"
"32202030","0304","2004"
"32202030","0304","2005"
"32202030","0304","2006"
"32202040","0305","1994"
"32202040","0305","1995"
"32202040","0305","1996"
"32202040","0305","1997"
"32202040","0305","1998"
"32202040","0305","1999"
"32202040","0305","2000"
"32202040","0305","2001"
"32202040","0305","2002"
"32202040","0305","2003"
"32202040","0305","2004"
"32202040","0305","2005"
"32202040","0305","2006"
"32202045","0305","2007"
"32202050","0305","1994"
"32202050","0305","1995"
"32202050","0305","1996"
"32202050","0305","1997"
"32202050","0305","1998"
"32202050","0305","1999"
"32202050","0305","2000"
"32202050","0305","2001"
"32202050","0305","2002"
"32202050","0305","2003"
"32202050","0305","2004"
"32202050","0305","2005"
"32202050","0305","2006"
"32202060","0305","1995"
"32202060","0305","1996"
"32202060","0305","1997"
"32202060","0305","1998"
"32202060","0305","1999"
"32202060","0305","2000"
"32202060","0305","2001"
"32202060","0305","2002"
"32202060","0305","2003"
"32202060","0305","2004"
"32202060","0305","2005"
"32202060","0305","2006"
"32202075","0304","1995"
"32202075","0304","1996"
"32202075","0304","1997"
"32202075","0304","1998"
"32202075","0304","1999"
"32202075","0304","2000"
"32202075","0304","2001"
"32202075","0304","2002"
"32202075","0304","2003"
"32202075","0304","2004"
"32202075","0304","2005"
"32202075","0304","2006"
"32202079","0305","1995"
"32202080","0304","2007"
"32301155","0402","1993"
"32301155","0402","1994"
"32301155","0402","1995"
"32301155","0402","1996"
"32301155","0402","1997"
"32301155","0402","1998"
"32301155","0402","1999"
"32301155","0402","2000"
"32301155","0402","2001"
"32301155","0402","2002"
"32301155","0402","2003"
"32301155","0402","2004"
"32301155","0402","2005"
"32301155","0402","2006"
"32301155","0402","2007"
"32301159","0402","1993"
"32301159","0402","1994"
"32301159","0402","1995"
"32301159","0402","1996"
"32301159","0402","1997"
"32301159","0402","1998"
"32301159","0402","1999"
"32301159","0402","2000"
"32301159","0402","2001"
"32301159","0402","2002"
"32301159","0402","2003"
"32301159","0402","2004"
"32301159","0402","2005"
"32301159","0402","2006"
"32301159","0402","2007"
"32301175","0402","1993"
"32301175","0402","1994"
"32301175","0402","1995"
"32301175","0402","1996"
"32301175","0402","1997"
"32301175","0402","1998"
"32301175","0402","1999"
"32301175","0402","2000"
"32301175","0402","2001"
"32301175","0402","2002"
"32301175","0402","2003"
"32301175","0402","2004"
"32301175","0402","2005"
"32301175","0402","2006"
"32301175","0402","2007"
"32301177","0402","1993"
"32301177","0402","1994"
"32301177","0402","1995"
"32301177","0402","1996"
"32301177","0402","1997"
"32301177","0402","1998"
"32301177","0402","1999"
"32301177","0402","2000"
"32301177","0402","2001"
"32301177","0402","2002"
"32301177","0402","2003"
"32301177","0402","2004"
"32301177","0402","2005"
"32301177","0402","2006"
"32301177","0402","2007"
"32301179","0402","1993"
"32301179","0402","1994"
"32301179","0402","1995"
"32301179","0402","1996"
"32301179","0402","1997"
"32301179","0402","1998"
"32301179","0402","1999"
"32301179","0402","2000"
"32301179","0402","2001"
"32301179","0402","2002"
"32301179","0402","2003"
"32301179","0402","2004"
"32301179","0402","2005"
"32301179","0402","2006"
"32301179","0402","2007"
"32301270","0403","1993"
"32301270","0403","1994"
"32301270","0403","1995"
"32301270","0403","1996"
"32301270","0403","1997"
"32301270","0403","1998"
"32301270","0403","1999"
"32301270","0403","2000"
"32301270","0403","2001"
"32301270","0403","2002"
"32301270","0403","2003"
"32301270","0403","2004"
"32301270","0403","2005"
"32301270","0403","2006"
"32301270","0403","2007"
"32302020","0407","1993"
"32302020","0407","1994"
"32302020","0407","1995"
"32302020","0407","1996"
"32302020","0407","1997"
"32302020","0407","1998"
"32302020","0407","1999"
"32302020","0407","2000"
"32302020","0407","2001"
"32302020","0407","2002"
"32302020","0407","2003"
"32302020","0407","2004"
"32302020","0407","2005"
"32302020","0407","2006"
"32302020","0407","2007"
"32302030","0407","1993"
"32302030","0407","1994"
"32302030","0407","1995"
"32302030","0407","1996"
"32302030","0407","1997"
"32302030","0407","1998"
"32302030","0407","1999"
"32302030","0407","2000"
"32302030","0407","2001"
"32302030","0407","2002"
"32302030","0407","2003"
"32302030","0407","2004"
"32302030","0407","2005"
"32302030","0407","2006"
"32302030","0407","2007"
"32302045","0308","1993"
"32302045","0308","1994"
"32302045","0308","1996"
"32302045","0308","1997"
"32302045","0308","1998"
"32302045","0308","1999"
"32302045","0308","2000"
"32302045","0308","2001"
"32302045","0308","2002"
"32302045","0308","2003"
"32302045","0308","2004"
"32302045","0308","2005"
"32302045","0308","2006"
"32302045","0308","2007"
"32302049","0309","1993"
"32302049","0309","1994"
"32302049","0309","1996"
"32302049","0309","1997"
"32302049","0309","1998"
"32302049","0309","1999"
"32302049","0309","2000"
"32302049","0309","2001"
"32302049","0309","2002"
"32302049","0309","2003"
"32302049","0309","2004"
"32302049","0309","2005"
"32302049","0309","2006"
"32302049","0309","2007"
"32302050","0407","1993"
"32302050","0407","1994"
"32302050","0407","1995"
"32302050","0407","1996"
"32302050","0407","1997"
"32302050","0407","1998"
"32302050","0407","1999"
"32302050","0407","2000"
"32302050","0407","2001"
"32302050","0407","2002"
"32302050","0407","2003"
"32302050","0407","2004"
"32302050","0407","2005"
"32302050","0407","2006"
"32302050","0407","2007"
"32302060","0408","1993"
"32302060","0408","1994"
"32302060","0408","1995"
"32302060","0408","1996"
"32302060","0408","1997"
"32302060","0408","1998"
"32302060","0408","1999"
"32302060","0408","2000"
"32302060","0408","2001"
"32302060","0408","2002"
"32302060","0408","2003"
"32302060","0408","2004"
"32302060","0408","2005"
"32302060","0408","2006"
"32302060","0408","2007"
"32302079","0404","1995"
"32302079","0404","1996"
"32302079","0404","1997"
"32302079","0404","1998"
"32302079","0404","1999"
"32302079","0404","2000"
"32302079","0404","2001"
"32302079","0404","2002"
"32302079","0404","2003"
"32302079","0404","2004"
"32302079","0404","2005"
"32302079","0404","2006"
"32302079","0404","2007"
"32302083","0308","1993"
"32302083","0308","1994"
"32302083","0308","1995"
"32302083","0308","1996"
"32302083","0308","1997"
"32302083","0308","1998"
"32302083","0308","1999"
"32302083","0308","2000"
"32302083","0308","2001"
"32302083","0308","2002"
"32302083","0308","2003"
"32302083","0308","2004"
"32302083","0308","2005"
"32302083","0308","2006"
"32302083","0308","2007"
"32302085","0407","1993"
"32302085","0407","1994"
"32302085","0407","1995"
"32302085","0407","1996"
"32302085","0407","1997"
"32302085","0407","1998"
"32302085","0407","1999"
"32302085","0407","2000"
"32302085","0407","2001"
"32302085","0407","2002"
"32302085","0407","2003"
"32302085","0407","2004"
"32302085","0407","2005"
"32302085","0407","2006"
"32302085","0407","2007"
"32303135","0403","1993"
"32303135","0403","1994"
"32303135","0403","1995"
"32303135","0403","1996"
"32303135","0403","1997"
"32303135","0403","1998"
"32303135","0403","1999"
"32303135","0403","2000"
"32303135","0403","2001"
"32303135","0403","2002"
"32303135","0403","2003"
"32303135","0403","2004"
"32303135","0403","2005"
"32303135","0403","2006"
"32303135","0403","2007"
"32303139","0403","1993"
"32303139","0403","1994"
"32303139","0403","1995"
"32303139","0403","1996"
"32303139","0403","1997"
"32303139","0403","1998"
"32303139","0403","1999"
"32303139","0403","2000"
"32303139","0403","2001"
"32303139","0403","2002"
"32303139","0403","2003"
"32303139","0403","2004"
"32303139","0403","2005"
"32303139","0403","2006"
"32303139","0403","2007"
"32303150","0403","1993"
"32303150","0403","1994"
"32303150","0403","1995"
"32303150","0403","1996"
"32303150","0403","1997"
"32303150","0403","1998"
"32303150","0403","1999"
"32303150","0403","2000"
"32303150","0403","2001"
"32303150","0403","2002"
"32303150","0403","2003"
"32303150","0403","2004"
"32303150","0403","2005"
"32303150","0403","2006"
"32303150","0403","2007"
"32303175","0403","1993"
"32303175","0403","1994"
"32303175","0403","1995"
"32303175","0403","1996"
"32303175","0403","1997"
"32303175","0403","1998"
"32303175","0403","1999"
"32303175","0403","2000"
"32303175","0403","2001"
"32303175","0403","2002"
"32303175","0403","2003"
"32303175","0403","2004"
"32303175","0403","2005"
"32303175","0403","2006"
"32303175","0403","2007"
"32303179","0403","1993"
"32303179","0403","1994"
"32303179","0403","1995"
"32303179","0403","1996"
"32303179","0403","1997"
"32303179","0403","1998"
"32303179","0403","1999"
"32303179","0403","2000"
"32303179","0403","2001"
"32303179","0403","2002"
"32303179","0403","2003"
"32303179","0403","2004"
"32303179","0403","2005"
"32303179","0403","2006"
"32303179","0403","2007"
"32303230","0403","1993"
"32303230","0403","1994"
"32303230","0403","1995"
"32303230","0403","1996"
"32303230","0403","1997"
"32303230","0403","1998"
"32303230","0403","1999"
"32303230","0403","2000"
"32303230","0403","2001"
"32303230","0403","2002"
"32303230","0403","2003"
"32303230","0403","2004"
"32303230","0403","2005"
"32303230","0403","2006"
"32303230","0403","2007"
"32303250","0306","1993"
"32303250","0306","1994"
"32303250","0306","1995"
"32303250","0306","1996"
"32303250","0306","1997"
"32303250","0306","1998"
"32303250","0306","1999"
"32303250","0306","2000"
"32303250","0306","2001"
"32303250","0306","2002"
"32303250","0306","2003"
"32303250","0306","2004"
"32303250","0306","2005"
"32303250","0306","2006"
"32303250","0306","2007"
"32303275","0403","1993"
"32303275","0403","1994"
"32303275","0403","1995"
"32303275","0403","1996"
"32303275","0403","1997"
"32303275","0403","1998"
"32303275","0403","1999"
"32303275","0403","2000"
"32303275","0403","2001"
"32303275","0403","2002"
"32303275","0403","2003"
"32303275","0403","2004"
"32303275","0403","2005"
"32303275","0403","2006"
"32303275","0403","2007"
"32303279","0403","1993"
"32303279","0403","1994"
"32303279","0403","1995"
"32303279","0403","1996"
"32303279","0403","1997"
"32303279","0403","1998"
"32303279","0403","1999"
"32303279","0403","2000"
"32303279","0403","2001"
"32303279","0403","2002"
"32303279","0403","2003"
"32303279","0403","2004"
"32303279","0403","2005"
"32303279","0403","2006"
"32303279","0403","2007"
"32303290","0403","1993"
"32303290","0403","1994"
"32303290","0403","1995"
"32303290","0403","1996"
"32303290","0403","1997"
"32303290","0403","1998"
"32303290","0403","1999"
"32303290","0403","2000"
"32303290","0403","2001"
"32303290","0403","2002"
"32303290","0403","2003"
"32303290","0403","2004"
"32303290","0403","2005"
"32303290","0403","2006"
"32303335","0406","1993"
"32303335","0406","1994"
"32303335","0406","1995"
"32303335","0406","1996"
"32303335","0406","1997"
"32303335","0406","1998"
"32303335","0406","1999"
"32303335","0406","2000"
"32303335","0406","2001"
"32303335","0406","2002"
"32303335","0406","2003"
"32303335","0406","2004"
"32303335","0406","2005"
"32303335","0406","2006"
"32303335","0406","2007"
"32303339","0404","1993"
"32303339","0404","1994"
"32303339","0404","1995"
"32303339","0404","1996"
"32303339","0404","1997"
"32303339","0404","1998"
"32303339","0404","1999"
"32303339","0404","2000"
"32303339","0404","2001"
"32303339","0404","2002"
"32303339","0404","2003"
"32303339","0404","2004"
"32303339","0404","2005"
"32303339","0404","2006"
"32303339","0404","2007"
"32303350","0404","1993"
"32303350","0404","1994"
"32303350","0404","1995"
"32303350","0404","1996"
"32303350","0404","1997"
"32303350","0404","1998"
"32303350","0404","1999"
"32303350","0404","2000"
"32303350","0404","2001"
"32303350","0404","2002"
"32303350","0404","2003"
"32303350","0404","2004"
"32303350","0404","2005"
"32303350","0404","2006"
"32303350","0404","2007"
"32303370","0404","1993"
"32303370","0404","1994"
"32303370","0404","1995"
"32303370","0404","1996"
"32303370","0404","1997"
"32303370","0404","1998"
"32303370","0404","1999"
"32303370","0404","2000"
"32303370","0404","2001"
"32303370","0404","2002"
"32303370","0404","2003"
"32303370","0404","2004"
"32303370","0404","2005"
"32303370","0404","2006"
"32303370","0404","2007"
"32304100","0401","1993"
"32304100","0401","1994"
"32304100","0401","1995"
"32304100","0401","1996"
"32304100","0401","1997"
"32304100","0401","1998"
"32304100","0401","1999"
"32304100","0401","2000"
"32304100","0401","2001"
"32304100","0401","2002"
"32304100","0401","2003"
"32304100","0401","2004"
"32304100","0401","2005"
"32304100","0401","2006"
"32304100","0401","2007"
"32304235","0405","1993"
"32304235","0405","1994"
"32304235","0405","1995"
"32304235","0405","1996"
"32304235","0405","1997"
"32304235","0405","1998"
"32304235","0405","1999"
"32304235","0405","2000"
"32304235","0405","2001"
"32304235","0405","2002"
"32304235","0405","2003"
"32304235","0405","2004"
"32304235","0405","2005"
"32304235","0405","2006"
"32304235","0405","2007"
"32304237","0405","1993"
"32304237","0405","1994"
"32304237","0405","1995"
"32304237","0405","1996"
"32304237","0405","1997"
"32304237","0405","1998"
"32304237","0405","1999"
"32304237","0405","2000"
"32304237","0405","2001"
"32304237","0405","2002"
"32304237","0405","2003"
"32304237","0405","2004"
"32304237","0405","2005"
"32304237","0405","2006"
"32304237","0405","2007"
"32304270","0401","1993"
"32304270","0401","1994"
"32304270","0401","1995"
"32304270","0401","1996"
"32304270","0401","1997"
"32304270","0401","1998"
"32304270","0401","1999"
"32304270","0401","2000"
"32304270","0401","2001"
"32304270","0401","2002"
"32304270","0401","2003"
"32304270","0401","2004"
"32304270","0401","2005"
"32304270","0401","2006"
"32304270","0401","2007"
"32304355","0601","1993"
"32304355","0601","1994"
"32304355","0601","1995"
"32304355","0601","1996"
"32304355","0601","1997"
"32304355","0601","1998"
"32304355","0601","1999"
"32304355","0601","2000"
"32304355","0601","2001"
"32304355","0601","2002"
"32304355","0601","2003"
"32304355","0601","2004"
"32304355","0601","2005"
"32304355","0601","2006"
"32304355","0601","2007"
"32304359","0403","1993"
"32304359","0403","1994"
"32304359","0403","1995"
"32304359","0403","1996"
"32304359","0403","1997"
"32304359","0403","1998"
"32304359","0403","1999"
"32304359","0403","2000"
"32304359","0403","2001"
"32304359","0403","2002"
"32304359","0403","2003"
"32304359","0403","2004"
"32304359","0403","2005"
"32304359","0403","2006"
"32304359","0403","2007"
"32304370","0403","1993"
"32304370","0403","1994"
"32304370","0403","1995"
"32304370","0403","1996"
"32304370","0403","1997"
"32304370","0403","1998"
"32304370","0403","1999"
"32304370","0403","2000"
"32304370","0403","2001"
"32304370","0403","2002"
"32304370","0403","2003"
"32304370","0403","2004"
"32304370","0403","2005"
"32304370","0403","2006"
"32304370","0403","2007"
"32304450","0305","1993"
"32304450","0305","1994"
"32304450","0305","1995"
"32304450","0305","1997"
"32304450","0305","1998"
"32304450","0305","1999"
"32304450","0305","2000"
"32304450","0305","2001"
"32304450","0305","2002"
"32304450","0305","2003"
"32304450","0305","2004"
"32304450","0305","2005"
"32304450","0305","2006"
"32304450","0305","2007"
"32304490","0305","1993"
"32304490","0305","1994"
"32304490","0305","1995"
"32304490","0305","1996"
"32304490","0305","1997"
"32304490","0305","1998"
"32304490","0305","1999"
"32304490","0305","2000"
"32304490","0305","2001"
"32304490","0305","2002"
"32304490","0305","2003"
"32304490","0305","2004"
"32304490","0305","2005"
"32304490","0305","2006"
"32304490","0305","2007"
"323044Z0","0305","1998"
"323044Z0","0305","1999"
"323044Z0","0305","2000"
"323044Z0","0305","2001"
"323044Z0","0305","2002"
"32403920","0701","2008"
"32403920","0701","2009"
"32403920","0701","2010"
"32404250","0701","2008"
"32404250","0701","2009"
"32404250","0701","2010"
"32404250","0701","2011"
"32501130","0802","2011"
"33101210","0802","1993"
"33101210","0802","1994"
"33101210","0802","1995"
"33101210","0802","1996"
"33101210","0802","1997"
"33101210","0802","1998"
"33101210","0802","1999"
"33101210","0802","2000"
"33101210","0802","2001"
"33101210","0802","2002"
"33101210","0802","2003"
"33101210","0802","2004"
"33101210","0802","2005"
"33101210","0802","2006"
"33101210","0802","2007"
"33101230","0802","1993"
"33101230","0802","1994"
"33101230","0802","1995"
"33101230","0802","1996"
"33101230","0802","1997"
"33101230","0802","1998"
"33101230","0802","1999"
"33101230","0802","2000"
"33101230","0802","2001"
"33101230","0802","2002"
"33101230","0802","2003"
"33101230","0802","2004"
"33101230","0802","2005"
"33101230","0802","2006"
"33101230","0802","2007"
"33101330","0802","1998"
"33101330","0802","1999"
"33101330","0802","2000"
"33101330","0802","2001"
"33101330","0802","2002"
"33101330","0802","2003"
"33101833","0801","1993"
"33101833","0801","1994"
"33101833","0801","1995"
"33101833","0801","1996"
"33101833","0801","1997"
"33101833","0801","1998"
"33101833","0801","1999"
"33101833","0801","2000"
"33101833","0801","2001"
"33101833","0801","2002"
"33101833","0801","2003"
"33101833","0801","2004"
"33101833","0801","2005"
"33101833","0801","2006"
"33101833","0801","2007"
"33201215","0902","1994"
"33201215","0902","1998"
"33201215","0902","1999"
"33201215","0902","2000"
"33201215","0902","2001"
"33201215","0902","2003"
"33201215","0902","2004"
"33201215","0902","2005"
"33201215","0902","2006"
"33201215","0902","2007"
"33201235","0902","1993"
"33201235","0902","1994"
"33201235","0902","1995"
"33201235","0902","1996"
"33201235","0902","1997"
"33201235","0902","1998"
"33201235","0902","1999"
"33201235","0902","2000"
"33201235","0902","2001"
"33201235","0902","2002"
"33201235","0902","2003"
"33201235","0902","2004"
"33201235","0902","2005"
"33201235","0902","2006"
"33201235","0902","2007"
"33201239","0902","1993"
"33201239","0902","1994"
"33201239","0902","1995"
"33201239","0902","1996"
"33201239","0902","1997"
"33201239","0902","1998"
"33201239","0902","2003"
"33201239","0902","2004"
"33201239","0902","2005"
"33201239","0902","2006"
"33201239","0902","2007"
"33203310","0901","1998"
"33203310","0901","1999"
"33203310","0901","2000"
"33203310","0901","2001"
"33203310","0901","2002"
"33203310","0901","2003"
"33204330","0901","1994"
"33204330","0901","1995"
"33204330","0901","1996"
"33204330","0901","1997"
"33204330","0901","1998"
"33204330","0901","1999"
"33204330","0901","2000"
"33204330","0901","2001"
"33204330","0901","2002"
"33204330","0901","2003"
"33204400","0305","1995"
"33204400","0305","1996"
"33204400","0305","1997"
"33204400","0305","1998"
"33204400","0305","1999"
"33204400","0305","2000"
"33204400","0305","2001"
"33204400","0305","2002"
"33204400","0305","2003"
"33204530","0901","1995"
"33204555","0901","1994"
"33204555","0901","1995"
"33204555","0901","1996"
"33204555","0901","1997"
"33204555","0901","1998"
"33204555","0901","1999"
"33204555","0901","2000"
"33204555","0901","2001"
"33204555","0901","2002"
"33204555","0901","2003"
"33204555","0901","2004"
"33204555","0901","2005"
"33204555","0901","2006"
"33204555","0901","2007"
"33205135","0901","1994"
"33205135","0901","1995"
"33205135","0901","1996"
"33205135","0901","1997"
"33205135","0901","1998"
"33205135","0901","1999"
"33205135","0901","2000"
"33205135","0901","2001"
"33205135","0901","2002"
"33205135","0901","2003"
"33205135","0901","2004"
"33205135","0901","2005"
"33205135","0901","2006"
"33205135","0901","2007"
"33205175","0901","1994"
"33205175","0901","1995"
"33205175","0901","1996"
"33205175","0901","1997"
"33205175","0901","1998"
"33205175","0901","1999"
"33205175","0901","2000"
"33205175","0901","2001"
"33205175","0901","2002"
"33205175","0901","2003"
"33205175","0901","2004"
"33205175","0901","2005"
"33205175","0901","2006"
"33205175","0901","2007"
"33205179","0901","1994"
"33205235","0901","1993"
"33205235","0901","1994"
"33205235","0901","1995"
"33205235","0901","1996"
"33205235","0901","1997"
"33205235","0901","1998"
"33205235","0901","1999"
"33205235","0901","2000"
"33205235","0901","2001"
"33205235","0901","2002"
"33205235","0901","2003"
"33205235","0901","2004"
"33205235","0901","2005"
"33205235","0901","2006"
"33205235","0901","2007"
"33205239","0901","1993"
"33205239","0901","1994"
"33205239","0901","1995"
"33205239","0901","1996"
"33205239","0901","1997"
"33205239","0901","1998"
"33205239","0901","1999"
"33205239","0901","2000"
"33205239","0901","2001"
"33205239","0901","2002"
"33205239","0901","2003"
"33205239","0901","2004"
"33205239","0901","2005"
